1.156716417910456235e-02,2.500000000000000000e+00,1.500000000000000000e+00,4.371665678719645863e-03,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,-2.886040308239485805e-02,5.000000000000000000e-01,-5.000000000000000000e-01,-1.500000000000000000e+00,-1.841286307053952020e-02,5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000000000e-01,-9.817723770006054132e-03,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-5.334914048606986120e-03,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.039122703023243874e-03,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,7.335506816834473642e-03,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,1.504149377593361724e-02,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,-2.000592768227698725e-03,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-3.112033195020864635e-03,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.574540604623592133e-02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.589359810314174698e-02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.393301719027852298e-02,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00
-3.201624815361896192e-02,-5.000000000000000000e-01,5.000000000000000000e-01,-3.308742161564008633e-02,5.000000000000000000e-01,-5.000000000000000000e-01,-1.500000000000000000e+00,-2.268535595721148448e-02,5.000000000000000000e-01,-5.000000000000000000e-01,-1.500000000000000000e+00,-1.412762818148299675e-02,5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000000000e-01,-9.664330505348595057e-03,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.136112135743283166e-02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.950940612320008920e-03,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,1.062338620435262018e-02,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,-6.344522316488480397e-03,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-7.451125046108589452e-03,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-2.766506824050165951e-03,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-3.227591294725193349e-02,5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000000000e-01,-2.002950940612322622e-02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,3.467355219476199457e-02,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00
4.169035436801082906e-03,1.500000000000000000e+00,1.500000000000000000e+00,1.075802082935945272e-02,1.500000000000000000e+00,1.500000000000000000e+00,2.500000000000000000e+00,1.960859115705942263e-02,1.500000000000000000e+00,2.500000000000000000e+00,2.500000000000000000e+00,2.422462137107550886e-02,1.500000000000000000e+00,2.500000000000000000e+00,2.500000000000000000e+00,2.246976690954864686e-02,1.500000000000000000e+00,1.500000000000000000e+00,2.500000000000000000e+00,3.727158280242620636e-02,1.500000000000000000e+00,2.500000000000000000e+00,2.500000000000000000e+00,4.520657688932980950e-02,1.500000000000000000e+00,2.500000000000000000e+00,3.500000000000000000e+00,2.765803227406248704e-02,1.500000000000000000e+00,1.500000000000000000e+00,2.500000000000000000e+00,2.651356197306675710e-02,1.500000000000000000e+00,1.500000000000000000e+00,2.500000000000000000e+00,3.135848624728198447e-02,1.500000000000000000e+00,1.500000000000000000e+00,2.500000000000000000e+00,2.670430702323274910e-02,1.500000000000000000e+00,1.500000000000000000e+00,2.500000000000000000e+00,-4.234540113684102242e-03,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.246976690954864686e-02,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,6.950749628047163398e-02,1.500000000000000000e+00,1.500000000000000000e+00,2.500000000000000000e+00
8.566037735848987950e-03,1.500000000000000000e+00,1.500000000000000000e+00,8.756369126250209897e-03,1.500000000000000000e+00,1.500000000000000000e+00,2.500000000000000000e+00,1.332326854123430659e-02,1.500000000000000000e+00,1.500000000000000000e+00,2.500000000000000000e+00,1.158709190413283012e-02,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,2.623136440837889674e-02,1.500000000000000000e+00,2.500000000000000000e+00,2.500000000000000000e+00,3.408190224570684795e-02,1.500000000000000000e+00,2.500000000000000000e+00,2.500000000000000000e+00,1.672013587469336343e-02,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,1.558784676354027336e-02,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,2.038120400075498981e-02,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,1.577656161539915669e-02,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,2.479713153425171929e-02,1.500000000000000000e+00,1.500000000000000000e+00,2.500000000000000000e+00,3.094923570484971621e-03,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,1.321003963011974916e-03,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,7.103227023966783571e-02,1.500000000000000000e+00,1.500000000000000000e+00,2.500000000000000000e+00
3.851187137782873925e-03,1.500000000000000000e+00,1.500000000000000000e+00,4.527257080854702950e-03,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,2.806151083174318345e-03,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,1.732330602012943990e-02,1.500000000000000000e+00,1.500000000000000000e+00,2.500000000000000000e+00,2.510569835746637168e-02,1.500000000000000000e+00,2.500000000000000000e+00,2.500000000000000000e+00,7.894638380663799790e-03,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,6.772177947394030298e-03,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,1.152392711490268611e-02,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,6.959254686272360775e-03,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,1.590152280465446932e-02,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,-1.230964941819120625e-02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-5.051071949713645259e-03,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,9.578329030568348210e-03,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,6.615033486736261736e-02,1.500000000000000000e+00,1.500000000000000000e+00,2.500000000000000000e+00
-6.891951978657231970e-03,5.000000000000000000e-01,5.000000000000000000e-01,-1.713349225268311895e-03,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.273837902264585327e-02,1.500000000000000000e+00,1.500000000000000000e+00,2.500000000000000000e+00,2.048569725864123753e-02,1.500000000000000000e+00,1.500000000000000000e+00,2.500000000000000000e+00,3.352205005959390562e-03,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,2.234803337306189974e-03,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,6.965137067938037725e-03,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,2.421036948748425417e-03,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,1.132300357568520426e-02,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,-1.676102502979737521e-02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.046632896305125897e-02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.061531585220508965e-02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.359505363528001019e-02,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,6.842222884386174597e-02,1.500000000000000000e+00,1.500000000000000000e+00,2.500000000000000000e+00
1.436299197910824790e-02,2.500000000000000000e+00,1.500000000000000000e+00,1.447653160211922856e-02,1.500000000000000000e+00,2.500000000000000000e+00,2.500000000000000000e+00,2.223714648160598703e-02,1.500000000000000000e+00,2.500000000000000000e+00,2.500000000000000000e+00,5.074248190433601133e-03,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,3.954928736661452240e-03,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,8.693381090963514524e-03,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,4.141481978956845084e-03,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,1.305872696067457775e-02,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,-1.507350197746423412e-02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-8.768002387881375023e-03,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-2.115513767629266170e-02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-8.768002387881375023e-03,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-6.118946347287465386e-03,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,7.144989179911960531e-02,1.500000000000000000e+00,1.500000000000000000e+00,2.500000000000000000e+00
7.279411764705949126e-03,1.500000000000000000e+00,1.500000000000000000e+00,7.649871276204638082e-03,1.500000000000000000e+00,1.500000000000000000e+00,2.500000000000000000e+00,-9.268113276939984532e-03,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.037146009562336588e-02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-5.700625229863753862e-03,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.018756895917610240e-02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.397572636998879996e-03,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-2.912835601324001433e-02,5.000000000000000000e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,-2.291283560132387556e-02,5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000000000e-01,-3.512320706141947718e-02,5.000000000000000000e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,-4.001471129091576512e-02,5.000000000000000000e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,-1.426995218830450808e-02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.328061787421861414e-02,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,8.440603162927563796e-02,1.500000000000000000e+00,2.500000000000000000e+00,2.500000000000000000e+00
-2.008002910149138745e-02,-5.000000000000000000e-01,5.000000000000000000e-01,-1.678954668223966301e-02,5.000000000000000000e-01,-5.000000000000000000e-01,-1.500000000000000000e+00,-1.788451711803793615e-02,5.000000000000000000e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,-1.324914227315860706e-02,5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000000000e-01,-1.770202204540485477e-02,5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000000000e-01,-8.978757573545647144e-03,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-3.649901452660778145e-02,5.000000000000000000e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,-3.033068107161107294e-02,5.000000000000000000e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,-4.244835389444483187e-02,5.000000000000000000e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,-4.730272282648381732e-02,5.000000000000000000e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,-2.996569092634511836e-02,5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000000000e-01,-3.168114460909557395e-02,5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000000000e-01,1.795751514709087795e-02,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,9.230600773779093493e-02,1.500000000000000000e+00,2.500000000000000000e+00,2.500000000000000000e+00
4.029850746268597017e-03,1.500000000000000000e+00,1.500000000000000000e+00,-1.113668423787999651e-03,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,3.600861236914497474e-03,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,-9.280570198232979866e-04,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,7.944168089687380502e-03,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,-2.004603162818315021e-02,5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000000000e-01,-1.377236617417766651e-02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-2.609696339743103680e-02,5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000000000e-01,-3.103422674289113559e-02,5.000000000000000000e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,-1.340114336624847330e-02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.284430915435436776e-02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.670502635681894200e-03,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,3.077437077734063511e-02,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,1.641547256663450360e-01,1.500000000000000000e+00,2.500000000000000000e+00,3.500000000000000000e+00
